cust_id,gender,marrital,age,home_owner,num_cont,tot_bill,tot_call,tot_bal,fortune,tot_bytes,tot_air,num_out,google_bytes,google_air,yahoo_bytes,yahoo_air
c000227,Male,divorced,38,0,2,144.5352479,55,5477.3,Affluent,1684.97,2993.56,193,154.69,1315.29,19.69,748.16
c000228,Female,divorced,39,1,1,136.2723382,71,4691.07,Mass,1523.24,2046.3,258,218.68,1012.55,187.36,663.02
c000229,Female,single,41,1,2,152.5523856,59,4519.41,LMI,938.65,2297.73,58,99.27,997.41,20.53,782.5
c000230,Male,married,53,0,1,124.4352015,51,4177.56,LMI,894.74,2928.08,324,437.01,1212.82,49.12,875.58
c000231,Male,divorced,37,1,2,128.914514,16,4716.05,Affluent,1055.65,3225.12,160,256.34,859.23,334.36,939.82
c000232,Female,single,39,0,2,160.8050582,46,5834.2,Mass,907.46,2554.21,197,239.21,959.29,311.97,755.06
c000233,Female,single,42,0,2,188.7250962,5,4951.77,Mass,1070.72,2656.85,161,623.76,1169.04,320.51,942.92
c000234,Male,divorced,25,0,1,172.0727801,58,5392.71,Mass,558.88,3487.56,239,141.22,897.22,91.71,779.39
c000235,Male,single,30,0,3,155.2652458,32,4524.69,Affluent,1582.12,1864.95,96,316.72,965.09,202.6,775.55
c000236,Male,married,38,0,1,120.4507327,48,4719.96,Mass,1409.34,3607.34,189,316.27,1134.7,245.53,777.66
c000237,Female,single,26,0,2,146.3860775,50,5023.99,Mass,1296.98,3353.92,123,277.01,956.06,255.84,837.65
c000238,Female,single,25,0,2,179.012752,72,5044.22,Mass,1303.71,3605.99,432,293.27,1063.58,261.6,644.65
c000239,Male,married,33,0,2,130.9408627,51,5109.35,LMI,690.18,2729.38,234,172.11,711.99,298.12,725.74
c000240,Female,married,43,0,2,144.5284509,80,4830.23,Affluent,204.61,3528.92,249,204.61,789.88,186.49,659.09
c000241,Female,married,53,0,2,179.8997067,40,4791.51,Affluent,602.69,3196.14,225,322.84,1305.05,243.89,755.47
c000242,Male,divorced,53,0,2,119.2140912,87,5941.74,Affluent,1038.69,3199.25,202,524.48,761.74,299.55,936.7
c000243,Female,single,38,0,2,177.8620962,65,5051.73,LMI,1825.91,3544.4,339,315.75,1023.75,124.8,776.94
c000244,Female,divorced,51,1,2,110.9698805,47,4295.55,Mass,1165.79,2604.77,92,307.51,1245.54,181.06,824.17
c000245,Female,divorced,49,0,1,119.9034886,66,5068.4,LMI,784.28,2560.51,343,350.53,880.47,283.38,808.95
c000246,Female,divorced,49,0,1,143.9540951,46,4847.61,Affluent,1390.47,2405.61,0,263.59,892.07,375.24,533.94
c000247,Female,divorced,43,1,1,112.6484933,75,5175.87,LMI,918.56,3146.48,270,267.61,978.89,205.98,856.6
c000248,Male,single,69,1,2,118.3154254,80,5756.68,LMI,1423.77,3660.12,438,261.22,1099.26,335.77,768.53
c000249,Male,single,31,0,1,176.0674151,54,5008.87,Affluent,1127.29,2704.21,103,265.36,619.88,259.03,804.08
c000250,Male,divorced,34,0,1,135.4289215,47,5659.35,LMI,324.5,2478.56,278,241.67,870.2,219.76,813.27
c000251,Male,married,41,0,2,154.5579702,40,5053.27,Mass,1136.18,4020.69,224,254.57,1190.97,204.71,822.31
c000252,Male,married,33,0,2,128.7801717,37,4152.99,LMI,241.49,3202.04,206,241.49,973.27,241.49,739.74
c000253,Female,divorced,44,0,1,158.0447592,41,5268.2,Mass,1845.34,3352.56,108,311,765.38,124.4,746.95
c000254,Male,married,45,0,1,106.5094187,71,5709.71,LMI,2047.91,3172.55,281,426.67,973.71,171.64,834.01
c000255,Female,single,37,1,1,125.7002221,39,3991.7,Mass,839.25,1755.18,195,311.76,715.67,394.08,748.82
c000256,Female,single,37,1,1,177.9953157,0,4775.08,Affluent,668.13,3122.14,210,192.11,841.68,285.77,741.2
c000257,Male,single,67,1,3,169.0906154,58,5086.66,LMI,378.77,2157.26,144,254.28,1191.15,156.38,885.65
c000258,Female,divorced,37,0,2,183.0404622,42,5559.12,Affluent,379.24,3194.1,244,318.13,975.45,129.16,628.38
c000259,Female,single,47,1,1,158.175865,43,5688.96,Mass,951.37,2704.32,257,519.7,1251.99,23.89,888.66
c000260,Female,married,28,0,2,175.2644518,29,5694.46,Affluent,1371.98,3147.39,323,401.22,1014.98,197.26,832.85
c000261,Male,married,34,0,1,168.1625551,34,4609.88,Affluent,757.27,3833.85,235,356.04,1096.43,310.93,678.3
c000262,Male,single,28,0,2,148.7294985,45,5250.16,LMI,1142.27,3214.73,312,221.59,1058.35,114.83,849.28
c000263,Male,divorced,47,0,2,146.1017343,29,4554.07,LMI,1771.55,3286.33,87,379.96,1170.89,277.85,958.48
c000264,Female,divorced,31,1,1,162.6387446,44,4950.63,Affluent,879.89,3677.95,195,418.1,977.45,274.26,792.36
c000265,Male,single,47,0,2,166.8939655,31,5010.31,Mass,654.43,4088.82,302,357.76,1231.24,302.66,1042.83
c000266,Female,single,45,0,1,167.4828662,61,4565.2,Affluent,1214.63,3153.31,156,239.36,1219.92,41.98,712.88
c000267,Female,divorced,24,0,1,139.0283372,79,5086.55,Mass,755.57,2591.57,247,332.72,995.3,44.94,700.4
c000268,Male,divorced,41,0,1,164.5079844,90,4364.99,Mass,386.06,3469.53,237,386.06,920.71,281.36,943.37
c000269,Female,divorced,38,1,1,176.5122884,28,5348.08,Mass,1048.2,3021.29,323,371.27,973.35,281.56,796.26
c000270,Female,divorced,45,0,1,144.9972998,49,5263.08,Mass,1545.63,3509.76,97,247.7,1121.02,316.55,681.44
c000271,Female,married,31,0,1,187.8535349,78,5194.51,Affluent,782.38,3313.58,117,293.87,1008.79,400.15,694.67
c000272,Male,divorced,53,0,1,155.6151869,39,4455.79,LMI,1861.91,3575.26,197,374.48,1296.77,87.26,780.28
c000273,Female,divorced,41,0,1,119.6700214,56,5374.99,Mass,664.65,2886.49,138,258.28,696.66,92.05,782.88
c000274,Male,single,44,0,1,161.9589772,60,5390.33,Mass,1370.59,3376.86,329,187.51,695.54,279.29,832.66
c000275,Male,single,40,0,1,138.0344529,18,5382.49,Mass,674.03,3246.22,230,423.59,1025.03,321.17,919.36
c000276,Female,married,38,0,1,155.7478212,48,4960.15,LMI,772.56,3925.98,41,180.97,1037.65,195.44,805.44
c000277,Male,married,50,1,1,156.6209844,93,5476.59,Affluent,875.71,2193.36,191,434.59,1348.68,183.4,877.01
c000278,Male,married,52,1,1,172.7868108,20,4795.51,Mass,125.72,3448.31,107,125.72,1273,125.72,752.31
c000279,Female,single,40,0,1,132.9404726,73,4292.05,LMI,865.62,2967.54,205,150.97,1183.45,164.12,843.49
c000280,Male,divorced,44,0,1,124.8212101,57,5919.03,LMI,1416.26,3417.49,291,249.04,903.26,314.06,714.2
c000281,Male,married,35,1,2,123.7177091,73,5544.85,Mass,1097.58,3031.39,101,642.58,893,279,768.32
c000282,Male,married,27,0,1,135.6340647,63,5521.65,Mass,219.98,3543.19,210,219.98,961.37,189.75,753.17
c000283,Female,single,53,0,1,175.0884548,23,5393.36,Affluent,1174.44,3234.83,138,345.68,1003.37,218.65,716.75
c000284,Male,married,32,1,3,132.3298027,37,4414.15,LMI,590.76,3284.36,268,334.2,1321.68,231.69,714.25
c000285,Male,single,45,0,1,119.4778081,46,5362.51,Affluent,1035.96,3382.53,356,242.9,790.85,240.2,759.87
c000286,Male,single,37,1,2,155.4618606,21,4339.09,LMI,1010.85,2655.63,201,301.71,857.35,124.94,998.78
c000287,Female,divorced,22,0,2,172.8422202,79,5487.04,Mass,449.66,3530.44,80,449.66,881.5,147.15,800.36
c000288,Male,married,29,1,1,138.3522122,63,4445.43,Affluent,894.63,2926.99,73,303.15,1214.96,148.22,713.43
c000289,Male,divorced,37,0,2,149.7323683,74,4249.86,Affluent,748.2,3083.58,438,166.54,1151.76,148.33,727.74
c000290,Female,single,40,1,1,203.6868954,13,4882.85,LMI,239.87,3153.94,111,173.85,867.3,177.83,961.72
c000291,Male,single,30,1,2,174.5269767,59,5932.36,LMI,779.51,3093.44,259,12.47,1072.03,290.47,722.73
c000292,Female,married,39,0,1,180.3400193,69,4908.54,Mass,959.7,3453.56,115,317.16,1053.01,259.72,670.31
c000293,Male,divorced,45,0,1,137.7881633,88,4931.65,Affluent,60.73,3082.51,287,60.73,1202.46,60.73,826.2
c000294,Female,married,38,1,2,154.69983,36,4736.37,Mass,754.37,3616.12,142,352.46,703.29,261.6,759.31
c000295,Female,married,42,0,1,173.4813816,29,4654.65,Mass,97.95,3135.1,175,97.95,671.47,97.95,799.13
c000296,Female,single,41,1,2,160.2129865,68,4753.48,Affluent,798.39,2563.89,124,297.99,831.2,450.32,760.98
c000297,Female,married,43,0,1,147.8703302,48,5130.51,LMI,208.22,2651.7,270,208.22,850.67,208.22,784.89
c000298,Female,married,43,0,2,166.5932302,68,4786.09,Mass,760.06,2956.9,280,137.51,930.11,70,665.04
c000299,Male,divorced,48,0,1,119.2959711,7,3925.17,LMI,1276.64,2404.01,380,270.81,1431.99,330.42,577.07
c000300,Female,divorced,47,0,1,163.4774865,51,5377.92,LMI,370.72,3518.11,362,359.98,1058,199.24,588.33
c000301,Male,single,27,0,1,162.0049216,54,3832.42,Affluent,1498.97,2809.26,438,348.41,820.49,163.11,639.26
c000302,Female,married,51,0,2,176.4838238,64,4719.24,Mass,1386.4,2979.12,150,185.77,997.19,135.37,689.09
c000303,Male,married,50,1,2,177.1647543,48,4783.05,Mass,921.38,3059.38,238,271.18,950.38,228.79,758.33
c000304,Male,divorced,29,1,2,143.7456271,66,5154.36,Mass,594.01,2839.62,225,279.23,1041.62,81.52,800.48
c000305,Male,married,32,0,2,107.427721,45,5511.17,Affluent,468.48,3006.47,236,268.47,1067.58,200.56,732.48
c000306,Male,divorced,33,1,1,148.7039537,59,4732.98,Mass,850.88,2548.86,234,369.47,1171.08,144.17,873.75
c000307,Male,married,35,0,2,137.4934264,93,5345.26,Affluent,953.65,3691.02,51,307.14,1035.21,210.85,984.4
c000308,Male,divorced,36,1,2,145.265181,49,5639.25,Affluent,1247.93,3152.77,244,187.84,1181.33,148.91,851
c000309,Male,single,38,0,2,130.4606311,3,4933.64,LMI,448.33,3486.96,206,428.04,706.01,265.75,653.62
c000310,Female,married,37,0,2,160.5737129,63,5160.69,LMI,1371.8,3003.09,178,294.37,999.97,262.52,961.66
c000311,Female,married,41,0,2,161.9923581,40,6389.63,Affluent,918.67,2574.3,85,309.2,1070.99,330.57,761.07
c000312,Male,married,40,0,2,119.3728353,60,5364.66,LMI,1006.94,3157.51,418,294.23,901.18,147.79,818.12
c000313,Male,divorced,30,0,2,145.6169454,35,4701.76,Affluent,1114.16,3458.22,135,301.47,1063.89,368.26,1015.14
c000314,Female,single,33,1,2,162.306722,78,5193.78,Affluent,776.05,3747.85,113,442.71,633.39,318.6,813.82
c000315,Female,single,46,1,2,170.0057365,85,5480.62,LMI,138.08,3282.9,225,138.08,1240.75,138.08,786.69
c000316,Female,married,28,0,1,156.6098059,69,5751.05,LMI,2321.88,2558.69,217,329.98,871.19,220.43,659.03
c000317,Male,single,32,0,2,142.3425969,62,4899.75,LMI,1246.16,3450.69,150,121.25,844.86,248.47,695.85
c000318,Male,married,55,0,2,151.3492533,54,4924.42,Affluent,442.57,2332.92,173,294.46,1191.99,393.41,934.52
c000319,Female,single,40,0,1,127.894476,91,5245.24,LMI,1368.97,3117.74,137,55.93,1369.25,99.41,907.85
c000320,Female,divorced,18,1,2,149.6414929,64,4966.29,LMI,1428.89,2763.86,246,430.53,1273.61,287.26,539.52
c000321,Male,divorced,45,1,1,188.2951344,51,5333.55,Affluent,1079.47,3627.08,166,283,1009.62,528.87,870.46
c000322,Female,married,49,0,1,175.7536649,16,5260.74,Affluent,519.14,3629.79,150,471.85,942.43,184.56,760.42
c000323,Male,married,56,1,1,129.0585458,53,5179.27,Affluent,1692.15,1685.42,111,351.85,933.43,214.35,834.29
c000324,Female,divorced,43,1,1,193.8051246,39,5649.07,Mass,1768.41,3318.61,388,202.76,731.26,355.88,1000.4
c000325,Male,divorced,42,0,2,125.2864788,44,5265.34,LMI,456.95,2827.48,88,330.99,1440.71,260.53,771.45
c000326,Female,married,55,0,1,170.7899354,53,5321.22,LMI,1087.72,2846.47,300,132.73,1102.09,255.77,772.71
c000327,Male,married,29,0,1,107.7518784,86,6020.88,Affluent,365.25,3385.75,278,365.25,1121.23,104.51,877.71
c000328,Female,divorced,45,0,2,162.43511,52,4708.29,LMI,281.68,3068.57,193,281.68,1214.75,280.08,683.15
c000329,Female,married,31,0,1,164.7859559,59,4866.91,Mass,653.99,3685.11,218,431.96,1187.62,181.08,554.08
c000330,Female,divorced,53,0,1,137.3564548,87,4774.12,Affluent,646.8,3458.57,271,361.58,834.69,222.27,949.38
c000331,Male,married,46,1,1,148.1447865,42,4958,Affluent,1453.04,3197.01,238,278.11,1257.3,144.65,874.72
c000332,Female,divorced,58,1,3,187.1707432,48,4780.48,Mass,640.44,3091.06,212,335.85,1090.85,182.21,866.05
c000333,Male,single,21,0,1,184.5798261,53,5042.79,Mass,1106.54,3402.54,348,366.29,1117.92,263.27,897.08
c000334,Female,single,45,0,1,135.5879023,63,4668.2,Mass,162.61,2901,101,162.61,993.65,162.61,895.07
c000335,Male,married,38,1,1,146.0710438,47,5462.68,Affluent,1383.36,1927.95,209,298.17,794.15,115.77,674.33
c000336,Male,divorced,25,1,2,131.1173587,76,5287.45,LMI,1243.54,3031.8,268,319.83,982.75,13.39,799.74
c000337,Female,divorced,42,0,2,132.7083538,95,5068.43,Affluent,13.8,2773.69,308,13.8,1265.93,13.8,591.15
c000338,Female,divorced,22,0,1,173.1392592,59,5725.16,Mass,851.9,1939.25,103,463.84,874.46,115.01,859.94
c000339,Female,married,39,1,3,154.7476927,20,4895.81,Mass,1085.71,2653.06,319,437.86,1303.2,232.06,841.52
c000340,Male,divorced,32,0,2,180.9907578,63,4662.85,Mass,1012.4,3102.31,308,173.78,684.04,233.6,699.84
c000341,Female,married,42,1,1,162.5969238,60,4596.46,LMI,545.29,2731.61,160,175.51,1310.1,202.26,794.31
c000342,Female,single,43,0,2,180.6306318,37,5014.9,Affluent,906.24,2314.39,159,340.72,1009.26,185.02,848.2
c000343,Female,single,36,1,1,137.573359,65,5084.03,Mass,1999.5,2909.48,74,190.93,909.7,239.46,761.14
c000344,Female,divorced,36,1,2,173.21016,19,5237.02,Mass,662.64,2466.66,208,379.69,1469.49,129.92,807.27
c000345,Male,divorced,59,0,1,155.2284994,47,5079.18,Mass,580.14,3112.24,198,394.28,1001.06,206.39,976.9
c000346,Male,single,51,0,1,123.1043839,24,4903.73,LMI,2211.13,3788.87,131,155.02,1144.83,173.55,882.79
c000347,Female,married,30,0,2,181.2078957,42,4545.04,Affluent,1491.77,2888,410,135.05,1012.26,234.5,799.98
c000348,Female,married,69,0,2,137.4861074,21,4573.56,Affluent,77.24,3924.41,223,77.24,1233.97,77.24,557.48
c000349,Male,single,51,1,1,170.5617134,60,4805.79,LMI,2133.78,3525.22,374,270.76,1014.25,307.72,779.96
c000350,Male,single,40,0,2,146.6707272,28,4710.46,Mass,1144.71,3381.83,111,440.65,961.83,84.91,981.08
c000351,Male,divorced,28,1,2,139.4898646,2,4973.45,Mass,175.34,3057.36,309,175.34,1122.69,112.51,807.06
c000352,Female,married,46,1,2,140.5345105,31,5428.91,Affluent,364.94,3079.85,234,330.21,881.9,54.97,767.16
c000353,Male,divorced,43,0,2,143.0491593,74,5136.3,Affluent,2211.73,3533.68,353,251.39,722.55,47.73,859.41
c000354,Female,single,56,1,2,150.310808,72,5313.9,Affluent,764.82,2707.35,269,231.86,698.83,156.09,661.41
c000355,Female,single,71,0,2,181.8555042,52,4275.85,LMI,164.25,3091.19,334,162.97,532.38,164.25,762.17
c000356,Male,divorced,38,1,2,106.3385929,85,4749.05,LMI,1087.06,2626.34,79,426.66,853.71,436.82,778.32
c000357,Male,single,49,0,2,147.8525133,62,4104.28,Affluent,1282.93,3485.13,136,261.11,1009.77,175.15,985.58
c000358,Female,married,47,0,1,148.1473771,46,5076.85,LMI,679.07,3604.13,252,357.01,540.13,416.66,617.8
c000359,Male,divorced,39,0,3,158.5678305,90,4747.22,Affluent,1040.62,2946.75,345,431.11,1008.31,169.28,807.66
c000360,Female,single,44,1,1,176.4365333,0,5492.7,LMI,883.62,2400.3,237,464.18,871.38,240.51,886.58
c000361,Female,single,28,0,1,143.8068464,49,4572.12,Affluent,891.64,3491.43,324,368.23,886,71.73,906.93
c000362,Female,single,35,0,2,140.8301682,51,4923.14,Affluent,798.41,2817.48,236,337.21,1186.81,110.75,843.53
c000363,Male,single,22,1,2,131.5134818,36,4450.03,Mass,1159.92,3215.02,55,179.43,677.62,180.53,783.81
c000364,Male,married,48,0,2,144.5179705,67,4810.84,LMI,1679.94,3292.94,69,217.67,975.54,219.25,751.15
c000365,Female,married,39,0,2,140.3568343,33,5064.78,Mass,43.71,3053.4,245,43.71,938.94,43.71,760.5
c000366,Female,married,39,0,2,140.915812,49,4084.5,Mass,1561.63,2967.96,281,248.59,547.71,225.83,891.89
c000367,Male,divorced,21,0,1,112.419397,59,5366.35,Affluent,1127.82,3459.08,86,428.29,996.79,297.64,770.24
c000368,Female,single,25,1,1,170.7848043,59,4902.46,LMI,455.78,2696.78,185,266.8,955.21,283.79,825.16
c000369,Male,married,52,1,1,140.2037803,47,5045.3,Affluent,1426.72,3537.41,464,342.65,760.76,332.8,975.17
c000370,Male,single,43,1,2,151.5298198,86,6119.86,Affluent,900.16,2747.79,123,339.83,688.9,186.87,894.38
c000371,Female,divorced,27,1,1,137.9590618,54,4745.15,Mass,489.67,3172.43,386,325.38,1227.61,219.59,1081.8
c000372,Male,single,38,1,1,166.875646,63,4073.19,LMI,1590.23,2958.84,165,276.91,523.47,28.41,801.68
c000373,Male,married,44,0,1,119.8245832,75,5982.45,Mass,1148.29,2842.13,237,221.47,788.59,184.56,592
c000374,Female,divorced,46,0,1,143.7267605,51,5265.6,LMI,1350.61,3151.52,284,345.14,1305.52,507.85,747.98
c000375,Male,married,48,0,2,127.1153669,34,4811.38,Affluent,1524.24,2579.99,211,231.61,1137.31,41.88,809.79
c000376,Male,divorced,41,1,1,139.7693505,97,6177.64,Mass,1656.71,2927.05,148,179.79,713.81,64.63,803.39
c000377,Male,married,44,0,2,150.596638,67,5075.67,LMI,903.12,3396.49,119,240.24,823.59,140.07,729.45
c000378,Female,single,38,1,2,152.7131946,53,5508.75,LMI,863.1,1997.55,66,192.15,1036.14,85.3,698.63
c000379,Female,married,55,0,1,146.0261349,51,4302.73,Affluent,111.74,3142.57,178,97.01,910.07,111.74,1000.26
c000380,Female,married,36,1,1,162.7467754,22,5431.79,LMI,637.54,3281.73,261,325.56,915.31,33.44,657.19
c000381,Female,single,34,1,2,138.6527247,12,3969.68,Affluent,1444.05,3154.64,177,346.23,1010,171.36,924.36
c000382,Male,single,33,0,1,135.5930124,20,5191.78,Affluent,1371.65,2448.4,137,231.26,1135.37,166.5,838.05
c000383,Female,divorced,34,1,2,191.9840927,88,4633.15,Affluent,825.19,3648.62,245,214.95,1242.03,189.61,787.17
c000384,Male,married,47,1,1,143.6366783,74,5293.99,Mass,986.02,3342.06,138,325.96,1200.98,263.06,891.35
c000385,Female,divorced,52,1,1,149.7256128,78,5371.02,LMI,657.96,2410.96,146,519.87,1035.36,218.17,998.49
c000386,Male,divorced,8,0,2,148.2443406,71,4634.18,LMI,157.56,3374.51,233,157.56,1215.98,157.56,901.65
c000387,Female,single,53,1,3,172.1393195,32,4280.2,Mass,470.33,3345.05,149,162.07,1136.82,152.79,958.97
c000388,Female,single,40,1,2,132.271176,53,6506.01,Affluent,1633.9,2121.87,52,215.38,887.13,290.72,907.08
c000389,Female,divorced,27,0,1,169.9062826,64,4986.09,Affluent,1130.38,3221.01,245,239.4,1033.07,79.1,732.29
c000390,Female,married,30,1,2,149.223117,24,4702.37,LMI,922.4,3436.87,213,324.07,1311.91,435.01,902.21
c000391,Male,married,41,0,2,126.5295412,24,5448.04,Affluent,1153.47,2675.89,221,413.1,1092.78,230.7,797.14
c000392,Male,married,24,0,1,169.9543005,80,5196.28,Mass,1285.74,2887.71,0,247.67,1021.52,268.93,639.93
c000393,Female,married,44,0,1,162.5554229,37,5346.92,Mass,673.36,1881.86,180,471.54,1261.15,169.64,727.23
c000394,Female,single,43,0,1,135.5309213,42,5138.39,Mass,250.76,3385.05,257,250.76,1147.32,250.76,741.5
c000395,Female,divorced,37,0,1,160.1555519,47,5722.07,Affluent,1060.05,3368.97,392,380.63,1173.01,198.46,899.76
c000396,Female,divorced,52,1,2,82.18497312,73,5526.14,Affluent,1122.71,3570.94,4,375.99,985.31,184.82,872.69
c000397,Female,married,36,0,1,119.2275478,43,4847.33,Mass,1324.35,3062.85,333,401.16,907.81,162.22,891.06
c000398,Female,divorced,37,0,2,140.051957,74,4754.23,Affluent,1397.91,2889.97,173,158.76,959.64,458.57,885.57
c000399,Female,married,16,1,2,144.3696173,45,5137.19,LMI,1544.69,2505.85,240,224.76,1129.19,197.42,904.49
c000400,Female,married,29,0,2,129.8741409,39,5573.12,Affluent,291.79,3031.95,354,285.39,1289.59,265.75,707.18
c000401,Female,married,45,0,1,185.5798102,79,5228.84,Mass,348.17,2471.82,223,348.17,993.93,298.63,779.22
c000402,Male,divorced,28,1,2,166.2741828,76,4331.19,Mass,1415.04,2376.24,105,421.18,863.28,269.9,914.34
c000403,Male,single,49,1,2,165.1297786,38,4943.67,Mass,943.3,2779.21,375,173.01,785.24,20.28,791.46
c000404,Female,married,22,0,1,155.6421392,16,5038.32,Affluent,415.5,2998.93,177,55.49,954.56,172.42,765.32
c000405,Male,single,37,1,2,172.6482645,58,4568.3,Affluent,1608.8,3239.25,142,391.1,1059.37,177.3,920.66
c000406,Male,single,44,0,1,119.0428815,62,5369.79,Affluent,1994.71,2687.36,314,498.84,1215.84,220.59,756.16
c000407,Male,single,44,1,1,159.0760737,56,4715.76,Mass,1427.41,2976.25,161,352.99,1203.05,133.87,877.43
c000408,Male,married,35,1,1,160.31966,37,4987.59,Affluent,899.97,3518.16,237,444.27,1088.57,256.56,913.07
c000409,Female,single,32,0,1,170.7488924,56,5391.83,Affluent,675.77,2955.66,183,552.09,1210.94,249.35,725.22
c000410,Female,married,40,0,2,142.6040577,58,4759.33,Affluent,1093.78,3032.34,144,323.1,889.48,202.78,670.14
c000411,Male,married,31,0,2,152.7713687,74,5546.53,Mass,587.59,2728.58,196,252.92,1035.1,179.87,868.29
c000412,Male,married,27,0,2,146.7975612,40,5257.09,Mass,1938.5,2977.3,291,463.63,1596.57,254.04,785.75
c000413,Male,single,26,1,2,166.797358,63,6177.02,Mass,681.81,3791.64,116,310.73,1382.39,187.15,784.39
c000414,Female,single,52,0,1,155.7919776,67,4716.02,Affluent,1384.77,3221.74,146,183.79,816.59,116.76,743.16
c000415,Female,married,26,0,1,172.1600025,86,5579.69,Mass,1304.07,1958.79,216,497.3,1336.19,276.39,722.5
c000416,Female,married,33,0,2,121.083338,37,5352.09,LMI,393.81,2976.29,289,393.81,1087.07,78.84,802.18
c000417,Male,divorced,28,0,1,135.2645917,59,4858.63,Mass,542.25,2366.51,344,290.39,960.94,115.95,795.65
c000418,Male,divorced,52,1,1,115.4269148,39,4388.97,Affluent,2222.04,3164.65,196,368.5,771.51,267.66,883.73
c000419,Male,divorced,36,1,2,145.0296102,90,4608.79,LMI,1156.28,4110.48,298,138.56,1298.98,415.81,955.68
c000420,Male,married,42,0,1,156.986597,48,5451.2,LMI,585.45,3587.18,228,306.68,873.47,190.01,762.13
c000421,Male,married,45,1,1,119.8967457,13,5132.82,Affluent,1606.74,3240.65,220,288.98,1010.04,252.15,805.89
c000422,Female,divorced,52,1,1,174.8395969,48,5035.52,Affluent,1430.59,3335.86,198,323.51,1469.02,219.99,734.68
c000423,Female,married,34,0,2,120.0103023,51,4815.9,Mass,583.01,2251.47,168,416.41,1160.36,235.94,722.23
c000424,Female,single,50,0,1,169.6397421,86,4419.43,Mass,1569.93,3417.2,360,367.76,855.58,230.97,887.82
c000425,Male,single,38,0,1,164.215569,49,4900.51,LMI,1029.18,2006.8,329,204.49,1127.59,282.74,689.91
c000426,Male,married,38,1,0,169.3021229,70,5238.48,LMI,1128.95,2732.07,318,287.6,1025.37,78.91,794.65
c000427,Female,married,46,1,1,161.3890326,35,5488.01,LMI,1784.64,3401.08,238,279.36,1038.54,234.37,683.46
c000428,Female,divorced,51,1,2,134.6681725,57,4596.88,Affluent,1099.48,2489.73,276,266.38,963.76,288.2,787.44
